Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Lexus,LS 460,2016,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,454,11.274922050748994
Lexus,LS 460,2016,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,454,11.191617664868787
Lexus,LS 460,2016,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,11.318187138161186
Lexus,LS 460,2017,premium unleaded (required),359.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,11.318187138161186
Lexus,LS 460,2017,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,454,11.191617664868787
Lexus,LS 460,2017,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,454,11.274922050748994
Lexus,LS 460,2017,premium unleaded (required),359.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,11.231424251593529
Lexus,LS 600h L,2014,premium unleaded (required),438.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance,Hybrid",Large,Sedan,23,19,454,11.695746896805835
Lexus,LS 600h L,2015,premium unleaded (required),438.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance,Hybrid",Large,Sedan,23,19,454,11.69890698259567
Lexus,LS 600h L,2016,premium unleaded (required),438.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance,Hybrid",Large,Sedan,23,19,454,11.69890698259567
Lincoln,LS,2004,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,61,10.512437574295317
Lincoln,LS,2004,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,23,15,61,10.677523236829412
Lincoln,LS,2004,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,61,10.49515556414622
Lincoln,LS,2004,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,23,15,61,10.59588445170537
Lincoln,LS,2004,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,61,10.38498734692029
Lincoln,LS,2005,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,22,16,61,10.682583045232438
Lincoln,LS,2005,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,61,10.393293809078044
Lincoln,LS,2005,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,61,10.501224548291415
Lincoln,LS,2005,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,61,10.5184028848265
Lincoln,LS,2005,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,22,16,61,10.601373487443247
Lincoln,LS,2006,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,16,61,10.578598045609922
Oldsmobile,LSS,1997,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,24,16,26,7.666690200080086
Oldsmobile,LSS,1997,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,26,17,26,7.640123172695364
Oldsmobile,LSS,1998,regular unleaded,195.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,27,17,26,7.733245646529795
Oldsmobile,LSS,1998,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,25,16,26,7.8013913202914855
Oldsmobile,LSS,1999,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,25,16,26,7.893945138235959
Oldsmobile,LSS,1999,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,27,17,26,7.764720544771477
Ford,LTD Crown Victoria,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,22,15,5657,7.600902459542082
Ford,LTD Crown Victoria,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,22,15,5657,7.600902459542082
Buick,Lucerne,2009,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Performance",Large,Sedan,22,15,155,10.60174664498225
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.389610563661748
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.284147541725321
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.484864832253063
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.407892608499196
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.470788023230098
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.334295468316087
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.45363003867907
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.483745951017456
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.339481865679115
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.458234363360047
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.41120836134864
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.396047367495227
Buick,Lucerne,2010,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,22,15,155,10.657612233819894
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.282950858105291
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.480802917570951
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,10.497642783889123
Buick,Lucerne,2011,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,27,17,155,10.299911915992144
Buick,Lucerne,2011,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,27,17,155,10.482205442345037
Buick,Lucerne,2011,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,27,17,155,10.408194495293941
Buick,Lucerne,2011,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,23,15,155,10.702345187518187
Chevrolet,Lumina Minivan,1994,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3.0,,Compact,Passenger Minivan,21,17,1385,7.600902459542082
Chevrolet,Lumina Minivan,1994,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3.0,,Compact,Cargo Minivan,21,17,1385,7.600902459542082
Chevrolet,Lumina Minivan,1995,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3.0,,Compact,Passenger Minivan,21,17,1385,7.600902459542082
Chevrolet,Lumina Minivan,1995,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3.0,,Compact,Cargo Minivan,21,17,1385,7.600902459542082
Chevrolet,Lumina Minivan,1996,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,3.0,,Compact,Passenger Minivan,24,17,1385,7.600902459542082
Chevrolet,Lumina Minivan,1996,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,3.0,,Compact,Cargo Minivan,24,17,1385,7.600902459542082
Chevrolet,Lumina,1999,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,17,1385,7.600902459542082
Chevrolet,Lumina,1999,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,17,1385,7.600902459542082
Chevrolet,Lumina,1999,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,27,17,1385,7.622663951323595
Chevrolet,Lumina,2000,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,27,18,1385,7.649692623711514
Chevrolet,Lumina,2001,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,18,1385,9.846387960495555
Lexus,LX 450,1996,regular unleaded,212.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14,12,454,8.207129168071326
Lexus,LX 450,1997,regular unleaded,212.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14,12,454,8.362175469149628
Lexus,LX 470,2005,regular unleaded,235.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,454,11.085598110004929
Lexus,LX 470,2006,regular unleaded,275.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,15,12,454,11.11832611017237
Lexus,LX 470,2007,regular unleaded,268.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,15,12,454,11.11832611017237
Lexus,LX 570,2015,premium unleaded (recommended),383.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,454,11.328762213296903
Lexus,LX 570,2016,premium unleaded (recommended),383.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,18,13,454,11.395042424313512
Lexus,LX 570,2017,premium unleaded (recommended),383.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,18,13,454,11.400652222487443
Mercedes-Benz,M-Class,2013,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,28,20,617,10.844861064777746
Mercedes-Benz,M-Class,2013,premium unleaded (required),518.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,11.473144594958384
Mercedes-Benz,M-Class,2013,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,20,14,617,10.981897133886719
Mercedes-Benz,M-Class,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23,18,617,10.815167671852599
Mercedes-Benz,M-Class,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23,18,617,10.763631123787283
Mercedes-Benz,M-Class,2014,premium unleaded (required),518.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,11.485040261480693
Mercedes-Benz,M-Class,2014,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,28,20,617,10.854952359417938
Mercedes-Benz,M-Class,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,17,617,10.825561529166011
Mercedes-Benz,M-Class,2014,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,19,14,617,10.992890902118928
Mercedes-Benz,M-Class,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,18,617,10.774571691572204
Mercedes-Benz,M-Class,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,22,18,617,11.049301442688533
Mercedes-Benz,M-Class,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,18,617,10.785186839640664
Mercedes-Benz,M-Class,2015,diesel,,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,29,22,617,10.815770263012745
Mercedes-Benz,M-Class,2015,premium unleaded (required),518.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,11.496796083040344
Mercedes-Benz,M-Class,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,17,617,10.835651633566574
BMW,M2,2016,premium unleaded (required),365.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,26,18,3916,10.85321306049652
BMW,M2,2017,premium unleaded (required),365.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,26,18,3916,10.85321306049652
Infiniti,M30,1990,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,23,17,190,7.600902459542082
Infiniti,M30,1991,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Convertible,23,17,190,7.600902459542082
Infiniti,M30,1991,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,23,17,190,7.600902459542082
Infiniti,M30,1992,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,23,17,190,7.600902459542082
Infiniti,M30,1992,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Convertible,23,17,190,7.600902459542082
Infiniti,M35,2008,premium unleaded (required),275.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,190,10.689669599063263
Infiniti,M35,2008,premium unleaded (required),275.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,22,16,190,10.728758886023115
Infiniti,M35,2009,premium unleaded (recommended),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,17,190,10.732039370102276
Infiniti,M35,2009,premium unleaded (recommended),275.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,22,16,190,10.777914080311584
Infiniti,M35,2010,premium unleaded (recommended),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,17,190,10.732039370102276
Infiniti,M35,2010,premium unleaded (recommended),303.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,22,16,190,10.777914080311584
Infiniti,M37,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,24,17,190,10.803648902480399
Infiniti,M37,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,26,18,190,10.758966145013526
BMW,M3,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3916,11.03488966402723
BMW,M3,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3916,11.058795184880783
BMW,M3,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3916,11.06663836234181
BMW,M4 GTS,2016,premium unleaded (required),493.0,6.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,16,3916,11.799644573921448
Infiniti,M45,2008,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,21,16,190,10.824765825921322
Infiniti,M45,2008,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,20,14,190,10.873319051338314
Infiniti,M45,2009,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,21,16,190,10.861879460428918
Infiniti,M45,2009,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,20,14,190,10.908704493604684
Infiniti,M45,2010,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,20,14,190,10.908704493604684
Infiniti,M45,2010,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,21,16,190,10.861879460428918
BMW,M4,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3916,11.069758489678053
BMW,M4,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26,17,3916,11.191341840842766
BMW,M4,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26,17,3916,11.214519429155471
BMW,M4,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3916,11.092854204472703
BMW,M4,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26,17,3916,11.221235371120908
BMW,M4,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3916,11.1004357419251
Infiniti,M56,2011,premium unleaded (required),420.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,23,16,190,11.017809134909417
Infiniti,M56,2011,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,190,10.975926966900214
BMW,M5,2014,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,11.439278924801929
BMW,M5,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,11.446785662465684
BMW,M5,2016,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,11.452113325573471
BMW,M6 Gran Coupe,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,11.658755913181768
BMW,M6 Gran Coupe,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,11.67163715612505
BMW,M6 Gran Coupe,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,11.67419361256635
BMW,M6,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,14,3916,11.680133383954136
BMW,M6,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20,14,3916,11.625360894300016
BMW,M6,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,14,3916,11.692743891546064
BMW,M6,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20,14,3916,11.638676670275789
BMW,M6,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20,14,3916,11.641318679738628
BMW,M6,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,22,15,3916,11.695247021764184
Porsche,Macan,2015,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,11.188579408146856
Porsche,Macan,2015,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,10.81777628173961
Porsche,Macan,2016,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,10.870471398725801
Porsche,Macan,2016,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,11.210468106936293
