battery,camera,display,memory,name,price,processor,rating,reviews,warranty,logprice
3000 mAh Battery,16MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"LG Q7+ (Black, 64 GB)",13999,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.4,6 Reviews,,9.546741177474825
3060 mAh Battery,16MP + 5MP | 16MP Front Camera,14.73 cm (5.8 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 400 GB,"Nokia 6.1 Plus (Blue, 64 GB)",11990,Qualcomm Snapdragon 636 Octacore Processor,4.1,185 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.39182824802156
2000 mAh Li-Ion Battery,5MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Lava A82 (Gold/GoldM, 8 GB)",3749,SC7731C Processor,3.6,172 Reviews,Brand Warranty of 1 Year,8.229244416735913
2000 mAh Battery,5MP + 5MP | 2MP + 2MP Dual Front Camera,12.7 cm (5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Micromax Bharat 4 (Blue, 8 GB)",3998,12 Months Brand Warranty,3.8,105 Reviews,,8.293549515060345
4000 mAh Li Polymer Battery,12MP Rear Camera | 5MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Redmi Note 5 (Rose Gold, 32 GB)",7999,Qualcomm Snapdragon 625 Processor,4.4,"43,588 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.987071812848821
5000 mAh Battery,16MP Rear Camera,16.59 cm (6.53 inch) Display,6 GB RAM | 64 GB ROM,"Vivo U20 (Racing Black, 64 GB)",11998,,4.1,33 Reviews,,9.392495248213038
2000 mAh Battery,5MP Rear Camera | 0.3MP Front Camera,11.43 cm (4.5 inch) FWVGA Display,512 MB RAM | 4 GB ROM | Expandable Upto 32 GB,"XOLO Q600 (White, 4 GB)",6935,1 Year for Mobile & 6 Months for Accessories,4.1,37 Reviews,,8.844336332748933
3500 mAh Battery,16MP Rear Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM,"OPPO R17 (Ambient Blue, 128 GB)",22999,1 year manufacturer warranty,,,,10.043206015705211
3100 mAh Battery,13MP Rear Camera | 13MP Front Camera,15.21 cm (5.99 inch) Full HD Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Gome U7 (Blue, 128 GB)",9998,6 Month warranty other than breakage,3.4,3 Reviews,,9.210140351973516
4000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Asus ZenFone Max M1 (Black, 32 GB)",6499,Qualcomm Snapdragon 430 Processor,4.1,"17,701 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.77940359789435
3360 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,15.24 cm (6 inch) HD+ Display,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Vivo Y71 (Matte Black, 16 GB)",10999,Qualcomm Snapdragon 425 Processor,4.3,415 Reviews,Brand Warranty of 1 Year Available for Mobile,9.305559638557117
4000 mAh Li-ion Battery,25MP + 5MP + 8MP | 16MP Front Camera,16.26 cm (6.4 inch) HD+ Display,4 GB RAM | 64 GB ROM,"Samsung Galaxy A30s (Prism Crush Violet, 64 GB)",18900,Exynos 7904 Processor,4.3,298 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,9.846917201047734
3050 mAh Li-Polymer Battery,16MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) Full HD Display,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,"Moto M (Silver, 64 GB)",9999,MediaTek Helio P15 64-bit Octa Core 2.2GHz Processor,3.9,"13,343 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.21024036697585
3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD Display,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Redmi 6A (Blue, 32 GB)",6450,Mediateck Processor,4.3,"3,666 Reviews",1 Year Manufacturer Warranty,8.771835409789817
2900 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Lenovo K3 Note (Black, 16 GB)",7399,ARM Cortex-A53 (MediaTek MT6752 64-bit 4G LTE) Processor,4.0,"24,533 Reviews",Brand Warranty of 1 Year,8.90910013492555
4000 mAh Battery,13MP + 2MP | 8MP Front Camera,15.9 cm (6.26 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,"Asus ZenFone Max M2 (Black, 32 GB)",7999,Qualcomm Snapdragon 632 Octa Core Processor,4.3,"12,649 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.987071812848821
2000 mAh Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Panasonic Eluga L 4G (Radiant Blue, 8 GB)",3990,Qualcomm Snapdragon 410 Processor,3.5,23 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.29154650988391
3300 mAh Battery,16MP + 13MP | 5MP Front Camera,15.24 cm (6 inch) Quad HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,"LG V30+ (Silver, 128 GB)",24999,Qualcomm Snapdragon 835 Processor,4.3,449 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,10.126591103050316
3500 mAh Battery,13MP + 5MP + 13MP,15.21 cm (5.99 inch) Display,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB,"Gome C7 Note (Gold, 16 GB)",5999,1 Year,4.7,1 Reviews,,8.699348067653093
3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,13.84 cm (5.45 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Mobiistar E1 Selfie (Gold, 32 GB)",5399,1 Year on Handset & 6 Months on Accessories,3.8,57 Reviews,,8.593969030218288
2900 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Lenovo K3 Note (Black, 16 GB)",7399,ARM Cortex-A53 (MediaTek MT6752 64-bit 4G LTE) Processor,4.0,"24,533 Reviews",Brand Warranty of 1 Year,8.90910013492555
4000 mAh Battery,13MP + 2MP | 8MP Front Camera,15.9 cm (6.26 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,"Asus ZenFone Max M2 (Black, 32 GB)",7999,Qualcomm Snapdragon 632 Octa Core Processor,4.3,"12,649 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.987071812848821
2000 mAh Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Panasonic Eluga L 4G (Radiant Blue, 8 GB)",3990,Qualcomm Snapdragon 410 Processor,3.5,23 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.29154650988391
3300 mAh Battery,16MP + 13MP | 5MP Front Camera,15.24 cm (6 inch) Quad HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,"LG V30+ (Silver, 128 GB)",24999,Qualcomm Snapdragon 835 Processor,4.3,449 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,10.126591103050316
3500 mAh Battery,13MP + 5MP + 13MP,15.21 cm (5.99 inch) Display,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB,"Gome C7 Note (Gold, 16 GB)",5999,1 Year,4.7,1 Reviews,,8.699348067653093
3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,13.84 cm (5.45 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Mobiistar E1 Selfie (Gold, 32 GB)",5399,1 Year on Handset & 6 Months on Accessories,3.8,57 Reviews,,8.593969030218288
5000 mAh Battery,13MP + 5MP | 8MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 MB,"Samsung Galaxy M20 (Ocean Blue, 32 GB)",10990,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.3,147 Reviews,,9.304741047397666
2000 mAh Battery,8MP Rear Camera | 2MP Front Camera,11.43 cm (4.5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,"LYF C459 (Blue, 8 GB)",3699,1 Year Manufacturer Warranty,3.5,274 Reviews,,8.215817791832453
2600 mAh Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy J5 (Black, 8 GB)",7990,Qualcomm MSM8916 Processor,4.3,"2,290 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.98594603876032
1750 mAh Li-Ion Battery,5MP Rear Camera | 0.3MP Front Camera,11.43 cm (4.5 inch) FWVGA Display,512 MB RAM | 8 GB ROM,"Lava A51 (Black, 8 GB)",3199,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.5,107 Reviews,,8.070593539949519
3050 mAh Battery,13MP + 2MP | 13MP Front Camera,13.97 cm (5.5 inch) HD+ Display,2 GB RAM | 16 GB ROM,"Tecno Camon I Sky 2 (Champagne Gold, 16 GB)",6089,1 Year Warranty,4.1,40 Reviews,,8.714239143608575
3050 mAh Li-ion Polymer Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Infinix Smart 2 (Serene Gold, 32 GB)",7499,MTK6739 64 bit Quad Core Processor,4.0,"4,013 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.92252495730139
3050 mAh Li-ion Polymer Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Infinix Smart 2 (Sandstone Black, 32 GB)",7499,MTK6739 64 bit Quad Core Processor,4.0,"4,013 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.92252495730139
3130 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) Full HD Display,4 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Gionee S6 Pro (Gold, 32 GB)",7499,MediaTek Helio P10 MTK6755m 64-bit Processor,3.6,75 Reviews,Brand Warranty of 1 Year,8.92252495730139
4000 mAh Battery,13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera,15.77 cm (6.21 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Infinix S4 (Space Gray, 32 GB)",9599,2.0 GHz Helio P22 64-bit Octa Core Processor,4.2,"3,923 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.169414205363537
4000 mAh Li-polymer Battery,13MP Rear Camera | 16MP Front Camera,13.21 cm (5.2 inch) HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Gionee X1s (Gold, 16 GB)",6450,MT6737T Processor,4.0,483 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.771835409789817
3000 mAh Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Redmi 6A (Blue, 16 GB)",5990,1 Year Manufacturer Warranty,4.3,"3,666 Reviews",,8.697846691109495
4050 mAh Battery,13MP + 5MP + 8MP | 16MP Front Camera,15.8 cm (6.22 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,"Lenovo K10 Plus (Sprite, 64 GB)",11499,Qualcomm SDM632 Processor,4.1,367 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.350015354048665
3500 mAh Battery,48MP + 5MP + 8MP | 20MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Nokia 7.2 (Cyan Green, 64 GB)",16399,Qualcomm Snapdragon 660 Processor,4.1,339 Reviews,Brand Warranty of 1 Year Available for Mobile,9.704975636343447
3500 mAh Battery,48MP + 5MP + 8MP | 20MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Nokia 7.2 (Ice, 64 GB)",16399,Qualcomm Snapdragon 660 Processor,4.2,611 Reviews,Brand Warranty of 1 Year Available for Mobile,9.704975636343447
2920 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,2 GB RAM | 16 GB ROM,"LYF Water 4 (White, 16 GB)",4999,Qualcomm Snapdragon 410 Processor,3.5,1 Reviews,Brand Warranty of 2 Year Available for Mobile and 6 Months for Accessories,8.51699317141357
3200 mAh Li-Po Battery,13MP + 2MP | 5MP Front Camera,14.5 cm (5.71 inch) Display,2 GB RAM | 32 GB ROM,"Lava Z71 (Ruby Red, 32 GB)",6299,Helio P22 Processor,3.8,10 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.74814616962193
3700 mAh Battery,12.2MP Rear Camera | 8MP Front Camera,15.24 cm (6 inch) Full HD+ Display,4 GB RAM | 64 GB ROM,"Google Pixel 3a XL (Clearly White, 64 GB)",34999,Qualcomm Snapdragon 670 Processor,4.5,229 Reviews,eSIM Compatible,10.463074768634808
3000 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"XOLO Era 4x (Black, 16 GB)",4299,1 Year Brand Warranty,4.1,189 Reviews,,8.366137716496281
4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Redmi Y3 (Prime Black, 64 GB)",13999,Qualcomm Snapdragon 632 Processor,4.4,225 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,9.546741177474825
3100 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.21 cm (5.2 inch) HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy J5 - 6 (New 2016 Edition) (White, 16 GB)",10990,Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,4.2,"17,752 Reviews",Brand Warranty of 1 Year,9.304741047397666
2970 mAh Battery,16MP Rear Camera,13.97 cm (5.5 inch) Display,3 GB RAM | 32 GB ROM,"Nokia 5.1 (Black, 32 GB)",7990,1 Year Manufacturing Warranty for Mobile and 6 Months Battery Warranty,4.0,21 Reviews,,8.98594603876032
5020 mAh Battery,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,16.94 cm (6.67 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 Pro (Aurora Blue, 64 GB)",12999,Qualcomm® Snapdragon™ 720G Processor,4.2,107 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,9.47262771040802
3000 mAh Li-Polymer Battery,8MP Rear Camera | 2MP Front Camera,13.97 cm (5.5 inch) quarter HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Lava Iris Alfa L (White, 8 GB)",6849,Brand Warranty of 1 Year,3.7,36 Reviews,,8.831857935197906
3130 mAh Battery,13MP Rear Camera,13.97 cm (5.5 inch) Display,4 GB RAM | 64 GB ROM,"Gionee S6 Pro (Gold, 64 GB)",7997,1 Year Gionee Warranty,3.6,75 Reviews,,8.98682175033189
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,"POCO F1 (Rosso Red, 256 GB)",22999,Qualcomm Snapdragon 845 Processor,4.5,"3,102 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.043206015705211
3300 mAh Li-ion Battery,13MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) Full HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Samsung Galaxy On Nxt (Black, 16 GB)",11200,Exynos 7870 Octa Core 1.6 GHz Processor,4.3,"55,351 Reviews",Brand Warranty of 1 Year,9.323669057283185
3000 mAh Battery,13MP + 5MP | 8MP Front Camera,13.97 cm (5.5 inch) HD Display,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Samsung Galaxy J7 Duo (Blue, 32 GB)",10999,Exynos 7884 Processor,4.3,343 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.305559638557117
4000 mAh Lithium-ion Battery,12MP + 12MP | 8MP Front Camera,16.26 cm (6.4 inch) Quad HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy Note 9 (Lavender Purple, 128 GB)",73600,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.6,274 Reviews,,11.206400304716968
2300 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,"LYF Water 10 (Black, 16 GB)",4999,Mediatek MT6753 Octa Core 1.3GHz Processor,3.7,514 Reviews,Brand Warranty of 1 Year + Extended 1 Year,8.51699317141357
4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,6 GB RAM | 64 GB ROM,"Redmi K20 (Carbon Black, 64 GB)",21999,Qualcomm Snapdragon 730 Processor,4.5,"5,085 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.998752276761909
3000 mAh Lithium-polymer Battery,12MP + 5MP | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Redmi 6 (Black, 32 GB)",6800,2.0 GHz Mediatek P22 Octacore Processor,4.4,"40,585 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.824677891164198
2000 mAh Battery,5MP Rear Camera | 0.3MP Front Camera,12.7 cm (5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Micromax Bolt Q381 (Black, 8 GB)",3449,Spreadtrum SC7731G Quad Core 1.3GHz Processor,3.7,675 Reviews,1 Year Manufacturer Warranty,8.145839612936841
1800 mAh Li-Ion Battery,5MP Rear Camera | 2MP Front Camera,10.92 cm (4.3 inch) WVGA Display,512 MB RAM | 4 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy J1 Ace (White, 4 GB)",4988,1 Year Manufacturer Warranty,3.9,247 Reviews,,8.514790306799927
4500 mAh Lithium-ion Battery,48MP + 12MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 512 GB ROM | Expandable Upto 1 TB,"Samsung Galaxy S10 Lite (Prism Black, 512 GB)",47999,Qualcomm Snapdragon 855 (SM8150) Processor,4.5,"2,616 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.778935456339678
3100 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.21 cm (5.2 inch) HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy J5 - 6 (New 2016 Edition) (Black, 16 GB)",10090,Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,4.2,"17,752 Reviews",Brand Warranty of 1 Year,9.219300113347655
3200 mAh Battery,13MP Rear Camera | 16MP Front Camera,15.24 cm (6 inch) Full HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"OPPO F5 Youth (Gold, 32 GB)",6490,MT6763T Processor,4.3,"1,191 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.778017809698136
3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 2 Pro (Ice Lake, 64 GB)",13990,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4.5,"10,038 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.546098067659527
3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 2 Pro (Blue Ocean, 64 GB)",11490,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4.5,"10,038 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.3492323708428
3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 2 Pro (Black Sea, 64 GB)",13990,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4.5,"10,038 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.546098067659527
3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 2 Pro (Blue Ocean, 64 GB)",11490,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4.5,"44,638 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.3492323708428
3000 mAh Li Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Redmi Go (Black, 16 GB)",4999,Qualcomm Snapdragon 425 Processor,4.3,"13,123 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.51699317141357
3000 mAh Battery,13MP + 2MP | 8MP Front Camera,15.49 cm (6.1 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Moto E6s (Rich Cranberry, 64 GB)",7999,MediaTek Helio P22 Processor,4.1,"6,383 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.987071812848821
3260 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Vivo V9 Youth (Black, 32 GB)",16990,Qualcomm Snapdragon 450 Processor,4.4,"2,926 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.740380214665977
4030 mAh Li-ion Battery,13MP + 2MP | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Vivo Y93 (Nebula Purple, 64 GB)",12490,MediaTek Helio P22 Processor,4.4,714 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.432683603119623
2600 mAh Li-Ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy On5 (Gold, 8 GB)",8192,Exynos 3475 Quad Core 1.3GHz Processor,4.3,"27,017 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.010913347279288
1800 mAh Li-Ion Battery,5MP Rear Camera | 2MP Front Camera,11.43 cm (4.5 inch) WVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Micromax Vdeo 2 (Champagne, 8 GB)",3199,Spreadtrum SC9832 Quad Core 1.3GHz Processor,3.8,"1,314 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.070593539949519
2000 mAh Li-Ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 16 GB ROM,"Micromax Canvas 5 Lite-Special Edition (Maple Wood, 16 GB)",4399,Mediatek MTK6735P Quad Core 1GHz Processor,3.6,670 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.389132521348719
5000 mAh Polymer Battery,5MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) Display,1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Micromax Bharat 5 Infinity Edition (Rose Gold, 16 GB)",6999,MT6739 Processor,3.9,360 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.85352256068954
