issue_date,condition,color_type,length(m),height(cm),X1,X2,pet_category,Split(-)(issue_date)_0,Split(-)(issue_date)_1,Split(-)(issue_date)_2,Split(-)(listing_date)_0,Split(-)(listing_date)_1,Split(:)(listing_date)_0,Split(:)(listing_date)_1,Split( )(listing_date)_0,Split( )(listing_date)_1,Split( )(color_type)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(pet_id)_0","ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(issue_date)_0",ExtractNumber((\d{2}))(issue_date)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(listing_date)_0",ExtractNumber((\d{2}))(listing_date)_0,OneHot()(X2)_0,OneHot()(X2)_1,OneHot()(X2)_4,OneHot()(X2)_7,OneHot()(X2)_9
2017-03-11 00:00:00,1.0,Black,0.27,41.03,7,1,2,2017,03,11 00:00:00,2017,05,2017-05-23 17,42,2017-05-23,17:42:00,Black,74294.0,2017.0,3.0,2017.0,5.0,0,1,0,0,0
2016-06-21 00:00:00,1.0,Brown Tabby,0.52,40.78,0,7,1,2016,06,21 00:00:00,2017,06,2017-06-21 15,33,2017-06-21,15:33:00,Brown,55291.0,2016.0,6.0,2017.0,6.0,0,0,0,1,0
2017-09-16 00:00:00,1.0,Orange Tabby,0.24,46.42,7,1,1,2017,09,16 00:00:00,2017,12,2017-12-20 17,01,2017-12-20,17:01:00,Orange,70690.0,2017.0,9.0,2017.0,12.0,0,1,0,0,0
2017-05-17 00:00:00,0.0,Brown Brindle,0.95,37.11,7,1,2,2017,05,17 00:00:00,2018,01,2018-01-15 08,09,2018-01-15,08:09:00,Brown,71157.0,2017.0,5.0,2018.0,1.0,0,1,0,0,0
2018-06-22 00:00:00,1.0,Black,0.18,5.79,0,1,1,2018,06,22 00:00:00,2018,09,2018-09-27 18,37,2018-09-27,18:37:00,Black,55109.0,2018.0,6.0,2018.0,9.0,0,1,0,0,0
2013-01-02 00:00:00,0.0,Yellow,0.74,8.68,0,7,2,2013,01,02 00:00:00,2017,07,2017-07-25 14,49,2017-07-25,14:49:00,Yellow,74827.0,2013.0,1.0,2017.0,7.0,0,0,0,1,0
2017-01-26 00:00:00,0.0,Black,0.64,14.79,0,1,2,2017,01,26 00:00:00,2017,08,2017-08-21 19,13,2017-08-21,19:13:00,Black,68134.0,2017.0,1.0,2017.0,8.0,0,1,0,0,0
2007-06-18 00:00:00,0.0,Blue Merle,0.89,48.12,13,9,2,2007,06,18 00:00:00,2017,09,2017-09-30 00,00,2017-09-30,00:00:00,Blue,65889.0,2007.0,6.0,2017.0,9.0,0,0,0,0,1
2017-01-01 00:00:00,nan,Brown,0.39,30.71,15,4,4,2017,01,01 00:00:00,2019,01,2019-01-23 08,26,2019-01-23,08:26:00,Brown,61129.0,2017.0,1.0,2019.0,1.0,0,0,1,0,0
2008-09-27 00:00:00,1.0,Tan,0.59,22.22,13,9,2,2008,09,27 00:00:00,2018,10,2018-10-17 17,51,2018-10-17,17:51:00,Tan,63344.0,2008.0,9.0,2018.0,10.0,0,0,0,0,1
2018-09-16 00:00:00,2.0,Black,0.97,15.58,13,9,1,2018,09,16 00:00:00,2018,10,2018-10-14 16,18,2018-10-14,16:18:00,Black,59767.0,2018.0,9.0,2018.0,10.0,0,0,0,0,1
2017-05-25 00:00:00,1.0,Tricolor,0.13,41.23,0,1,2,2017,05,25 00:00:00,2018,06,2018-06-19 18,24,2018-06-19,18:24:00,Tricolor,50464.0,2017.0,5.0,2018.0,6.0,0,1,0,0,0
2015-08-08 00:00:00,1.0,Brown,0.06,12.93,0,1,2,2015,08,08 00:00:00,2017,05,2017-05-10 16,05,2017-05-10,16:05:00,Brown,72786.0,2015.0,8.0,2017.0,5.0,0,1,0,0,0
2007-03-12 00:00:00,1.0,Cream,0.32,41.01,0,0,2,2007,03,12 00:00:00,2017,07,2017-07-06 00,00,2017-07-06,00:00:00,Cream,75336.0,2007.0,3.0,2017.0,7.0,1,0,0,0,0
2004-01-28 00:00:00,1.0,Black,0.12,43.87,0,7,2,2004,01,28 00:00:00,2017,02,2017-02-18 13,26,2017-02-18,13:26:00,Black,56035.0,2004.0,1.0,2017.0,2.0,0,0,0,1,0
2018-06-12 00:00:00,2.0,Tortie,0.98,20.66,13,9,1,2018,06,12 00:00:00,2018,08,2018-08-04 15,34,2018-08-04,15:34:00,Tortie,66840.0,2018.0,6.0,2018.0,8.0,0,0,0,0,1
2017-02-25 00:00:00,2.0,Blue Tiger,0.39,11.7,0,7,2,2017,02,25 00:00:00,2019,03,2019-03-19 19,17,2019-03-19,19:17:00,Blue,73598.0,2017.0,2.0,2019.0,3.0,0,0,0,1,0
2017-08-06 00:00:00,0.0,Orange Tabby,0.81,29.89,7,1,1,2017,08,06 00:00:00,2017,11,2017-11-12 14,19,2017-11-12,14:19:00,Orange,58564.0,2017.0,8.0,2017.0,11.0,0,1,0,0,0
2019-01-07 00:00:00,1.0,Brown Tabby,0.01,44.96,0,1,1,2019,01,07 00:00:00,2019,04,2019-04-01 00,00,2019-04-01,00:00:00,Brown,62575.0,2019.0,1.0,2019.0,4.0,0,1,0,0,0
2014-11-24 00:00:00,2.0,Brown,0.65,16.91,0,7,2,2014,11,24 00:00:00,2018,12,2018-12-24 11,19,2018-12-24,11:19:00,Brown,72828.0,2014.0,11.0,2018.0,12.0,0,0,0,1,0
2017-11-04 00:00:00,0.0,Torbie,0.95,15.63,7,1,1,2017,11,04 00:00:00,2018,02,2018-02-15 13,00,2018-02-15,13:00:00,Torbie,56082.0,2017.0,11.0,2018.0,2.0,0,1,0,0,0
2015-08-01 00:00:00,1.0,White,0.94,14.55,0,7,2,2015,08,01 00:00:00,2017,07,2017-07-18 12,50,2017-07-18,12:50:00,White,62785.0,2015.0,8.0,2017.0,7.0,0,0,0,1,0
2014-06-03 00:00:00,nan,Brown,0.38,30.73,15,4,4,2014,06,03 00:00:00,2017,06,2017-06-25 09,45,2017-06-25,09:45:00,Brown,61414.0,2014.0,6.0,2017.0,6.0,0,0,1,0,0
2017-07-03 00:00:00,2.0,Black,0.32,43.93,16,9,1,2017,07,03 00:00:00,2018,07,2018-07-24 09,00,2018-07-24,09:00:00,Black,61464.0,2017.0,7.0,2018.0,7.0,0,0,0,0,1
2016-01-28 00:00:00,nan,Brown,0.82,21.18,15,4,4,2016,01,28 00:00:00,2017,02,2017-02-18 15,17,2017-02-18,15:17:00,Brown,66246.0,2016.0,1.0,2017.0,2.0,0,0,1,0,0
2016-11-23 00:00:00,2.0,Black,0.07,26.35,13,9,2,2016,11,23 00:00:00,2019,01,2019-01-13 13,48,2019-01-13,13:48:00,Black,69794.0,2016.0,11.0,2019.0,1.0,0,0,0,0,1
2015-07-25 00:00:00,1.0,Black,0.78,49.82,0,1,1,2015,07,25 00:00:00,2017,04,2017-04-30 13,21,2017-04-30,13:21:00,Black,52474.0,2015.0,7.0,2017.0,4.0,0,1,0,0,0
2018-10-11 00:00:00,1.0,Black,0.91,17.45,0,1,1,2018,10,11 00:00:00,2019,01,2019-01-15 18,34,2019-01-15,18:34:00,Black,60193.0,2018.0,10.0,2019.0,1.0,0,1,0,0,0
2016-12-13 00:00:00,1.0,Brown Tabby,0.21,25.14,16,9,1,2016,12,13 00:00:00,2018,01,2018-01-03 09,00,2018-01-03,09:00:00,Brown,65156.0,2016.0,12.0,2018.0,1.0,0,0,0,0,1
2017-05-23 00:00:00,1.0,Blue Tabby,0.05,48.71,0,1,1,2017,05,23 00:00:00,2018,01,2018-01-18 17,26,2018-01-18,17:26:00,Blue,74012.0,2017.0,5.0,2018.0,1.0,0,1,0,0,0
2017-11-24 00:00:00,0.0,White,0.21,5.9,0,1,2,2017,11,24 00:00:00,2018,03,2018-03-03 18,58,2018-03-03,18:58:00,White,62769.0,2017.0,11.0,2018.0,3.0,0,1,0,0,0
2016-09-05 00:00:00,0.0,Black,0.11,7.45,0,1,1,2016,09,05 00:00:00,2016,12,2016-12-17 13,16,2016-12-17,13:16:00,Black,57411.0,2016.0,9.0,2016.0,12.0,0,1,0,0,0
2015-01-09 00:00:00,nan,Black,0.64,24.36,15,4,4,2015,01,09 00:00:00,2018,01,2018-01-30 11,34,2018-01-30,11:34:00,Black,64311.0,2015.0,1.0,2018.0,1.0,0,0,1,0,0
2015-11-30 00:00:00,1.0,White,0.75,14.61,0,1,2,2015,11,30 00:00:00,2018,01,2018-01-11 17,02,2018-01-11,17:02:00,White,56455.0,2015.0,11.0,2018.0,1.0,0,1,0,0,0
2016-09-30 00:00:00,1.0,White,0.48,8.64,0,1,2,2016,09,30 00:00:00,2019,01,2019-01-09 14,48,2019-01-09,14:48:00,White,60687.0,2016.0,9.0,2019.0,1.0,0,1,0,0,0
2016-11-28 00:00:00,0.0,Brown,0.68,19.73,0,1,2,2016,11,28 00:00:00,2019,01,2019-01-01 17,37,2019-01-01,17:37:00,Brown,63489.0,2016.0,11.0,2019.0,1.0,0,1,0,0,0
2017-11-10 00:00:00,0.0,Black,0.74,15.77,0,1,2,2017,11,10 00:00:00,2018,06,2018-06-02 18,10,2018-06-02,18:10:00,Black,56400.0,2017.0,11.0,2018.0,6.0,0,1,0,0,0
2018-08-25 00:00:00,1.0,Black,0.54,26.85,0,1,2,2018,08,25 00:00:00,2019,04,2019-04-05 13,11,2019-04-05,13:11:00,Black,75243.0,2018.0,8.0,2019.0,4.0,0,1,0,0,0
2015-06-05 00:00:00,2.0,Blue,0.29,24.26,13,9,2,2015,06,05 00:00:00,2017,07,2017-07-16 00,00,2017-07-16,00:00:00,Blue,71766.0,2015.0,6.0,2017.0,7.0,0,0,0,0,1
2017-07-15 00:00:00,nan,Black,0.44,16.82,13,9,1,2017,07,15 00:00:00,2017,08,2017-08-26 15,52,2017-08-26,15:52:00,Black,72134.0,2017.0,7.0,2017.0,8.0,0,0,0,0,1
2017-03-31 00:00:00,1.0,Tricolor,0.02,18.19,7,1,2,2017,03,31 00:00:00,2017,06,2017-06-18 19,07,2017-06-18,19:07:00,Tricolor,51998.0,2017.0,3.0,2017.0,6.0,0,1,0,0,0
2017-02-24 00:00:00,1.0,Brown,0.74,23.74,0,1,2,2017,02,24 00:00:00,2019,03,2019-03-20 12,51,2019-03-20,12:51:00,Brown,65146.0,2017.0,2.0,2019.0,3.0,0,1,0,0,0
2016-10-27 00:00:00,0.0,Tan,0.55,37.47,0,1,2,2016,10,27 00:00:00,2017,12,2017-12-15 15,56,2017-12-15,15:56:00,Tan,56651.0,2016.0,10.0,2017.0,12.0,0,1,0,0,0
2017-10-04 00:00:00,2.0,White,0.58,34.7,13,9,1,2017,10,04 00:00:00,2017,11,2017-11-15 19,10,2017-11-15,19:10:00,White,68296.0,2017.0,10.0,2017.0,11.0,0,0,0,0,1
2017-04-16 00:00:00,1.0,Red,0.71,42.16,12,1,2,2017,04,16 00:00:00,2018,05,2018-05-08 16,06,2018-05-08,16:06:00,Red,51159.0,2017.0,4.0,2018.0,5.0,0,1,0,0,0
2016-03-14 00:00:00,0.0,Blue Merle,0.39,28.42,0,1,2,2016,03,14 00:00:00,2016,10,2016-10-07 18,35,2016-10-07,18:35:00,Blue,74097.0,2016.0,3.0,2016.0,10.0,0,1,0,0,0
2006-07-18 00:00:00,1.0,Black,0.49,35.39,0,1,1,2006,07,18 00:00:00,2016,09,2016-09-04 15,18,2016-09-04,15:18:00,Black,72749.0,2006.0,7.0,2016.0,9.0,0,1,0,0,0
2018-01-13 00:00:00,nan,Brown,0.7,5.93,15,4,4,2018,01,13 00:00:00,2019,02,2019-02-03 14,46,2019-02-03,14:46:00,Brown,72369.0,2018.0,1.0,2019.0,2.0,0,0,1,0,0
2018-07-02 00:00:00,2.0,Brown,0.11,46.44,13,9,2,2018,07,02 00:00:00,2019,03,2019-03-23 15,37,2019-03-23,15:37:00,Brown,71553.0,2018.0,7.0,2019.0,3.0,0,0,0,0,1
2016-09-12 00:00:00,nan,Black,0.71,17.1,15,4,4,2016,09,12 00:00:00,2018,10,2018-10-04 10,48,2018-10-04,10:48:00,Black,61884.0,2016.0,9.0,2018.0,10.0,0,0,1,0,0
2016-07-01 00:00:00,2.0,Black,0.12,47.03,13,9,1,2016,07,01 00:00:00,2016,08,2016-08-14 13,44,2016-08-14,13:44:00,Black,59242.0,2016.0,7.0,2016.0,8.0,0,0,0,0,1
2016-12-07 00:00:00,2.0,Blue,0.19,5.46,17,9,1,2016,12,07 00:00:00,2019,01,2019-01-02 11,08,2019-01-02,11:08:00,Blue,71760.0,2016.0,12.0,2019.0,1.0,0,0,0,0,1
2018-10-10 00:00:00,2.0,Brown,0.02,26.26,13,9,2,2018,10,10 00:00:00,2019,05,2019-05-05 12,28,2019-05-05,12:28:00,Brown,76532.0,2018.0,10.0,2019.0,5.0,0,0,0,0,1
2018-06-03 00:00:00,1.0,Blue,0.94,5.45,0,1,1,2018,06,03 00:00:00,2018,08,2018-08-24 19,39,2018-08-24,19:39:00,Blue,50828.0,2018.0,6.0,2018.0,8.0,0,1,0,0,0
2014-10-01 00:00:00,1.0,White,0.54,27.16,18,4,2,2014,10,01 00:00:00,2019,02,2019-02-09 12,41,2019-02-09,12:41:00,White,52233.0,2014.0,10.0,2019.0,2.0,0,0,1,0,0
2017-08-24 00:00:00,nan,Brown,0.23,23.02,13,9,2,2017,08,24 00:00:00,2017,09,2017-09-14 19,19,2017-09-14,19:19:00,Brown,50150.0,2017.0,8.0,2017.0,9.0,0,0,0,0,1
2018-12-28 00:00:00,0.0,Calico,0.62,20.05,7,1,1,2018,12,28 00:00:00,2019,03,2019-03-22 09,45,2019-03-22,09:45:00,Calico,60154.0,2018.0,12.0,2019.0,3.0,0,1,0,0,0
2017-04-12 00:00:00,0.0,Brown Tabby,0.52,30.43,0,1,1,2017,04,12 00:00:00,2018,05,2018-05-09 10,22,2018-05-09,10:22:00,Brown,60763.0,2017.0,4.0,2018.0,5.0,0,1,0,0,0
2018-07-31 00:00:00,2.0,Blue,0.81,10.08,0,7,2,2018,07,31 00:00:00,2019,04,2019-04-21 17,23,2019-04-21,17:23:00,Blue,75937.0,2018.0,7.0,2019.0,4.0,0,0,0,1,0
2017-05-09 00:00:00,1.0,Tan,0.94,14.45,13,9,2,2017,05,09 00:00:00,2018,06,2018-06-02 13,10,2018-06-02,13:10:00,Tan,67344.0,2017.0,5.0,2018.0,6.0,0,0,0,0,1
2001-12-30 00:00:00,1.0,Red,0.29,9.57,0,7,2,2001,12,30 00:00:00,2018,01,2018-01-13 17,48,2018-01-13,17:48:00,Red,54118.0,2001.0,12.0,2018.0,1.0,0,0,0,1,0
2013-11-18 00:00:00,0.0,Brown Tabby,0.11,42.29,0,1,1,2013,11,18 00:00:00,2017,10,2017-10-11 14,26,2017-10-11,14:26:00,Brown,64723.0,2013.0,11.0,2017.0,10.0,0,1,0,0,0
2012-08-29 00:00:00,1.0,Orange Tabby,0.4,47.92,16,9,1,2012,08,29 00:00:00,2018,03,2018-03-30 09,00,2018-03-30,09:00:00,Orange,71916.0,2012.0,8.0,2018.0,3.0,0,0,0,0,1
2016-03-26 00:00:00,0.0,Black,0.31,35.27,0,7,2,2016,03,26 00:00:00,2018,05,2018-05-27 12,08,2018-05-27,12:08:00,Black,68309.0,2016.0,3.0,2018.0,5.0,0,0,0,1,0
2016-01-01 00:00:00,0.0,Brown Tabby,0.58,5.68,13,9,1,2016,01,01 00:00:00,2017,01,2017-01-31 13,36,2017-01-31,13:36:00,Brown,72057.0,2016.0,1.0,2017.0,1.0,0,0,0,0,1
2013-08-29 00:00:00,1.0,White,0.97,28.73,0,1,2,2013,08,29 00:00:00,2016,10,2016-10-19 16,38,2016-10-19,16:38:00,White,66488.0,2013.0,8.0,2016.0,10.0,0,1,0,0,0
2012-07-11 00:00:00,1.0,Brown Brindle,0.84,14.69,0,7,2,2012,07,11 00:00:00,2017,07,2017-07-18 17,31,2017-07-18,17:31:00,Brown,60232.0,2012.0,7.0,2017.0,7.0,0,0,0,1,0
2016-10-15 00:00:00,2.0,Orange Tabby,0.77,37.15,13,9,1,2016,10,15 00:00:00,2016,11,2016-11-26 16,33,2016-11-26,16:33:00,Orange,50020.0,2016.0,10.0,2016.0,11.0,0,0,0,0,1
2015-11-28 00:00:00,1.0,Tan,0.31,9.58,0,1,2,2015,11,28 00:00:00,2016,12,2016-12-29 12,54,2016-12-29,12:54:00,Tan,52883.0,2015.0,11.0,2016.0,12.0,0,1,0,0,0
2017-10-30 00:00:00,1.0,Black,0.03,7.62,0,7,1,2017,10,30 00:00:00,2018,11,2018-11-23 16,42,2018-11-23,16:42:00,Black,57680.0,2017.0,10.0,2018.0,11.0,0,0,0,1,0
2015-06-29 00:00:00,0.0,White,0.4,23.03,13,9,2,2015,06,29 00:00:00,2017,07,2017-07-25 00,00,2017-07-25,00:00:00,White,57202.0,2015.0,6.0,2017.0,7.0,0,0,0,0,1
2017-05-15 00:00:00,1.0,Black,0.16,8.5,0,1,2,2017,05,15 00:00:00,2018,05,2018-05-09 18,42,2018-05-09,18:42:00,Black,56675.0,2017.0,5.0,2018.0,5.0,0,1,0,0,0
2016-03-20 00:00:00,1.0,Black,0.45,32.76,0,1,2,2016,03,20 00:00:00,2017,05,2017-05-28 18,08,2017-05-28,18:08:00,Black,61479.0,2016.0,3.0,2017.0,5.0,0,1,0,0,0
2004-08-22 00:00:00,1.0,Black Brindle,0.02,22.9,0,7,2,2004,08,22 00:00:00,2017,05,2017-05-03 12,12,2017-05-03,12:12:00,Black,54103.0,2004.0,8.0,2017.0,5.0,0,0,0,1,0
2016-04-01 00:00:00,1.0,Black,0.68,12.13,16,9,1,2016,04,01 00:00:00,2017,04,2017-04-30 18,58,2017-04-30,18:58:00,Black,56437.0,2016.0,4.0,2017.0,4.0,0,0,0,0,1
2016-08-06 00:00:00,nan,Brown Tabby,0.88,8.35,13,9,1,2016,08,06 00:00:00,2016,08,2016-08-29 17,50,2016-08-29,17:50:00,Brown,51792.0,2016.0,8.0,2016.0,8.0,0,0,0,0,1
2018-07-20 00:00:00,0.0,Black,0.29,43.66,0,1,1,2018,07,20 00:00:00,2018,12,2018-12-16 17,20,2018-12-16,17:20:00,Black,58398.0,2018.0,7.0,2018.0,12.0,0,1,0,0,0
2015-12-20 00:00:00,nan,Brown,0.39,41.45,0,3,4,2015,12,20 00:00:00,2018,01,2018-01-13 09,54,2018-01-13,09:54:00,Brown,72845.0,2015.0,12.0,2018.0,1.0,0,0,0,0,0
2016-09-03 00:00:00,2.0,Black,0.7,9.74,13,9,2,2016,09,03 00:00:00,2017,07,2017-07-28 00,00,2017-07-28,00:00:00,Black,62208.0,2016.0,9.0,2017.0,7.0,0,0,0,0,1
2013-01-26 00:00:00,1.0,Blue,0.27,20.45,0,7,2,2013,01,26 00:00:00,2018,07,2018-07-02 13,31,2018-07-02,13:31:00,Blue,51027.0,2013.0,1.0,2018.0,7.0,0,0,0,1,0
2012-07-03 00:00:00,1.0,White,0.99,39.4,13,9,2,2012,07,03 00:00:00,2019,01,2019-01-05 11,22,2019-01-05,11:22:00,White,57874.0,2012.0,7.0,2019.0,1.0,0,0,0,0,1
2013-05-09 00:00:00,1.0,Black,0.24,25.46,0,1,2,2013,05,09 00:00:00,2017,06,2017-06-05 18,05,2017-06-05,18:05:00,Black,53895.0,2013.0,5.0,2017.0,6.0,0,1,0,0,0
2015-06-07 00:00:00,0.0,Black,0.73,41.9,0,1,2,2015,06,07 00:00:00,2016,09,2016-09-09 16,43,2016-09-09,16:43:00,Black,57691.0,2015.0,6.0,2016.0,9.0,0,1,0,0,0
2015-10-10 00:00:00,1.0,Red,0.74,29.6,0,1,2,2015,10,10 00:00:00,2017,11,2017-11-05 18,18,2017-11-05,18:18:00,Red,61197.0,2015.0,10.0,2017.0,11.0,0,1,0,0,0
2016-12-23 00:00:00,2.0,Brown,0.15,7.91,0,7,2,2016,12,23 00:00:00,2017,11,2017-11-26 16,48,2017-11-26,16:48:00,Brown,50963.0,2016.0,12.0,2017.0,11.0,0,0,0,1,0
2017-08-03 00:00:00,nan,Brown Tabby,0.74,24.16,13,9,1,2017,08,03 00:00:00,2017,08,2017-08-30 16,20,2017-08-30,16:20:00,Brown,71998.0,2017.0,8.0,2017.0,8.0,0,0,0,0,1
2017-06-22 00:00:00,0.0,Blue Tabby,0.04,16.2,13,9,1,2017,06,22 00:00:00,2018,02,2018-02-16 14,01,2018-02-16,14:01:00,Blue,62896.0,2017.0,6.0,2018.0,2.0,0,0,0,0,1
2016-10-24 00:00:00,2.0,Black,0.83,44.16,13,9,1,2016,10,24 00:00:00,2016,12,2016-12-27 00,00,2016-12-27,00:00:00,Black,66020.0,2016.0,10.0,2016.0,12.0,0,0,0,0,1
2016-05-04 00:00:00,2.0,White,0.45,7.67,0,3,0,2016,05,04 00:00:00,2017,06,2017-06-19 10,57,2017-06-19,10:57:00,White,50707.0,2016.0,5.0,2017.0,6.0,0,0,0,0,0
2014-04-27 00:00:00,0.0,Tan,0.89,30.83,0,1,2,2014,04,27 00:00:00,2018,05,2018-05-21 17,04,2018-05-21,17:04:00,Tan,59539.0,2014.0,4.0,2018.0,5.0,0,1,0,0,0
2016-08-28 00:00:00,0.0,Black,0.35,42.7,7,1,1,2016,08,28 00:00:00,2016,12,2016-12-22 17,08,2016-12-22,17:08:00,Black,50921.0,2016.0,8.0,2016.0,12.0,0,1,0,0,0
2018-03-27 00:00:00,0.0,Black,0.98,7.56,0,1,2,2018,03,27 00:00:00,2018,07,2018-07-21 17,31,2018-07-21,17:31:00,Black,74122.0,2018.0,3.0,2018.0,7.0,0,1,0,0,0
2016-07-01 00:00:00,0.0,Black,0.05,45.14,0,7,2,2016,07,01 00:00:00,2018,03,2018-03-17 17,33,2018-03-17,17:33:00,Black,67346.0,2016.0,7.0,2018.0,3.0,0,0,0,1,0
2017-07-04 00:00:00,1.0,Black,0.6,26.75,7,1,1,2017,07,04 00:00:00,2017,12,2017-12-01 19,00,2017-12-01,19:00:00,Black,71662.0,2017.0,7.0,2017.0,12.0,0,1,0,0,0
2015-05-09 00:00:00,1.0,White,0.8,35.03,0,1,2,2015,05,09 00:00:00,2017,06,2017-06-04 18,15,2017-06-04,18:15:00,White,58540.0,2015.0,5.0,2017.0,6.0,0,1,0,0,0
2018-04-07 00:00:00,0.0,Chocolate,0.87,26.95,0,1,2,2018,04,07 00:00:00,2018,09,2018-09-01 17,07,2018-09-01,17:07:00,Chocolate,70961.0,2018.0,4.0,2018.0,9.0,0,1,0,0,0
2016-07-16 00:00:00,0.0,White,0.48,48.06,7,1,1,2016,07,16 00:00:00,2016,10,2016-10-28 20,26,2016-10-28,20:26:00,White,54236.0,2016.0,7.0,2016.0,10.0,0,1,0,0,0
2016-10-29 00:00:00,0.0,Brown Brindle,0.29,44.58,0,1,2,2016,10,29 00:00:00,2017,12,2017-12-03 19,15,2017-12-03,19:15:00,Brown,72170.0,2016.0,10.0,2017.0,12.0,0,1,0,0,0
2015-12-24 00:00:00,1.0,White,0.43,37.19,0,7,2,2015,12,24 00:00:00,2017,03,2017-03-16 17,36,2017-03-16,17:36:00,White,68856.0,2015.0,12.0,2017.0,3.0,0,0,0,1,0
2017-10-12 00:00:00,nan,Gray,0.7,23.31,13,9,1,2017,10,12 00:00:00,2017,11,2017-11-04 12,35,2017-11-04,12:35:00,Gray,57771.0,2017.0,10.0,2017.0,11.0,0,0,0,0,1
2003-11-22 00:00:00,1.0,Black,0.78,30.88,13,9,1,2003,11,22 00:00:00,2019,01,2019-01-19 13,08,2019-01-19,13:08:00,Black,58138.0,2003.0,11.0,2019.0,1.0,0,0,0,0,1
2016-05-30 00:00:00,0.0,Tan,0.87,36.8,0,1,2,2016,05,30 00:00:00,2017,06,2017-06-27 14,23,2017-06-27,14:23:00,Tan,70859.0,2016.0,5.0,2017.0,6.0,0,1,0,0,0
2011-11-11 00:00:00,1.0,Black,0.64,17.77,0,1,1,2011,11,11 00:00:00,2016,08,2016-08-19 16,20,2016-08-19,16:20:00,Black,66612.0,2011.0,11.0,2016.0,8.0,0,1,0,0,0
2014-07-09 00:00:00,0.0,Brown Tabby,0.07,12.0,13,9,1,2014,07,09 00:00:00,2016,08,2016-08-07 13,01,2016-08-07,13:01:00,Brown,70299.0,2014.0,7.0,2016.0,8.0,0,0,0,0,1
2017-07-12 00:00:00,1.0,Orange Tabby,0.99,31.56,0,1,1,2017,07,12 00:00:00,2017,10,2017-10-06 17,19,2017-10-06,17:19:00,Orange,55144.0,2017.0,7.0,2017.0,10.0,0,1,0,0,0
2017-04-29 00:00:00,0.0,Black,0.86,20.83,0,7,2,2017,04,29 00:00:00,2018,12,2018-12-01 17,25,2018-12-01,17:25:00,Black,69612.0,2017.0,4.0,2018.0,12.0,0,0,0,1,0
2017-01-04 00:00:00,1.0,Brown Tabby,0.87,44.66,0,1,1,2017,01,04 00:00:00,2017,04,2017-04-28 11,49,2017-04-28,11:49:00,Brown,66896.0,2017.0,1.0,2017.0,4.0,0,1,0,0,0
2016-09-16 00:00:00,0.0,Brown Tabby,0.27,44.9,0,1,1,2016,09,16 00:00:00,2016,12,2016-12-11 17,31,2016-12-11,17:31:00,Brown,72291.0,2016.0,9.0,2016.0,12.0,0,1,0,0,0
2016-10-23 00:00:00,0.0,Brown,0.42,12.88,0,1,2,2016,10,23 00:00:00,2017,11,2017-11-21 17,19,2017-11-21,17:19:00,Brown,64250.0,2016.0,10.0,2017.0,11.0,0,1,0,0,0
2018-01-24 00:00:00,0.0,Brown,0.97,14.05,0,1,2,2018,01,24 00:00:00,2019,04,2019-04-24 20,53,2019-04-24,20:53:00,Brown,76096.0,2018.0,1.0,2019.0,4.0,0,1,0,0,0
2017-12-26 00:00:00,1.0,Blue,0.79,46.79,0,1,2,2017,12,26 00:00:00,2019,02,2019-02-26 16,22,2019-02-26,16:22:00,Blue,73107.0,2017.0,12.0,2019.0,2.0,0,1,0,0,0
2011-03-28 00:00:00,0.0,Sable,0.72,42.68,0,1,2,2011,03,28 00:00:00,2017,04,2017-04-19 17,38,2017-04-19,17:38:00,Sable,57348.0,2011.0,3.0,2017.0,4.0,0,1,0,0,0
2018-10-08 00:00:00,0.0,Brown,0.41,44.62,0,1,2,2018,10,08 00:00:00,2019,03,2019-03-31 17,22,2019-03-31,17:22:00,Brown,73756.0,2018.0,10.0,2019.0,3.0,0,1,0,0,0
2015-10-23 00:00:00,2.0,Tortie,0.44,15.57,16,9,1,2015,10,23 00:00:00,2016,11,2016-11-14 09,00,2016-11-14,09:00:00,Tortie,74630.0,2015.0,10.0,2016.0,11.0,0,0,0,0,1
2018-07-29 00:00:00,2.0,Brown Tabby,0.63,39.33,8,2,1,2018,07,29 00:00:00,2018,10,2018-10-05 13,40,2018-10-05,13:40:00,Brown,61857.0,2018.0,7.0,2018.0,10.0,0,0,0,0,0
2016-08-31 00:00:00,1.0,Black,0.53,29.61,0,1,1,2016,08,31 00:00:00,2018,09,2018-09-25 18,36,2018-09-25,18:36:00,Black,59232.0,2016.0,8.0,2018.0,9.0,0,1,0,0,0
2015-06-11 00:00:00,2.0,Black,0.82,37.63,0,7,2,2015,06,11 00:00:00,2018,07,2018-07-04 14,10,2018-07-04,14:10:00,Black,68177.0,2015.0,6.0,2018.0,7.0,0,0,0,1,0
2009-03-22 00:00:00,0.0,White,0.37,27.48,0,1,2,2009,03,22 00:00:00,2019,05,2019-05-06 19,16,2019-05-06,19:16:00,White,76597.0,2009.0,3.0,2019.0,5.0,0,1,0,0,0
2018-07-07 00:00:00,2.0,Black,0.45,28.52,2,2,1,2018,07,07 00:00:00,2018,08,2018-08-28 10,44,2018-08-28,10:44:00,Black,72149.0,2018.0,7.0,2018.0,8.0,0,0,0,0,0
